startframe	starttime	endframe	endtime
0	0.000	85	2.836
85	2.836	100	3.337
100	3.337	116	3.871
116	3.871	131	4.371
131	4.371	146	4.872
146	4.872	161	5.372
161	5.372	176	5.873
176	5.873	191	6.373
191	6.373	206	6.874
206	6.874	224	7.474
224	7.474	239	7.975
239	7.975	255	8.508
255	8.508	270	9.009
270	9.009	287	9.576
287	9.576	303	10.110
303	10.110	318	10.611
318	10.611	333	11.111
333	11.111	348	11.612
348	11.612	363	12.112
363	12.112	378	12.613
378	12.613	400	13.347
400	13.347	415	13.847
415	13.847	430	14.348
430	14.348	445	14.848
445	14.848	460	15.349
460	15.349	475	15.849
475	15.849	490	16.350
490	16.350	505	16.850
505	16.850	520	17.351
520	17.351	535	17.851
535	17.851	551	18.385
551	18.385	566	18.886
566	18.886	581	19.386
581	19.386	596	19.887
596	19.887	612	20.420
612	20.420	627	20.921
627	20.921	642	21.421
642	21.421	657	21.922
657	21.922	672	22.422
672	22.422	687	22.923
687	22.923	702	23.423
702	23.423	718	23.957
718	23.957	733	24.458
733	24.458	748	24.958
748	24.958	763	25.459
763	25.459	778	25.959
778	25.959	793	26.460
793	26.460	808	26.960
808	26.960	823	27.461
823	27.461	838	27.961
838	27.961	853	28.462
853	28.462	868	28.962
868	28.962	883	29.463
883	29.463	898	29.963
898	29.963	913	30.464
913	30.464	928	30.964
928	30.964	943	31.465
943	31.465	958	31.965
958	31.965	973	32.466
973	32.466	988	32.966
988	32.966	1003	33.467
1003	33.467	1018	33.967
1018	33.967	1033	34.468
1033	34.468	1048	34.968
1048	34.968	1063	35.469
1063	35.469	1078	35.969
1078	35.969	1093	36.470
1093	36.470	1108	36.970
1108	36.970	1123	37.471
1123	37.471	1138	37.971
1138	37.971	1153	38.472
1153	38.472	1168	38.972
1168	38.972	1183	39.473
1183	39.473	1198	39.973
1198	39.973	1213	40.474
1213	40.474	1228	40.974
1228	40.974	1243	41.475
1243	41.475	1258	41.975
1258	41.975	1273	42.476
1273	42.476	1288	42.976
1288	42.976	1303	43.477
1303	43.477	1318	43.977
1318	43.977	1333	44.478
1333	44.478	1348	44.978
1348	44.978	1363	45.479
1363	45.479	1378	45.979
1378	45.979	1393	46.480
1393	46.480	1408	46.980
1408	46.980	1423	47.481
1423	47.481	1438	47.981
1438	47.981	1453	48.482
1453	48.482	1468	48.982
1468	48.982	1483	49.483
1483	49.483	1498	49.983
1498	49.983	1513	50.484
1513	50.484	1528	50.984
1528	50.984	1543	51.485
1543	51.485	1558	51.985
1558	51.985	1573	52.486
1573	52.486	1588	52.986
1588	52.986	1603	53.487
1603	53.487	1618	53.987
1618	53.987	1633	54.488
1633	54.488	1648	54.988
1648	54.988	1663	55.489
1663	55.489	1678	55.989
1678	55.989	1693	56.490
1693	56.490	1708	56.990
1708	56.990	1723	57.491
1723	57.491	1738	57.991
1738	57.991	1753	58.492
1753	58.492	1768	58.992
1768	58.992	1783	59.493
1783	59.493	1798	59.993
1798	59.993	1813	60.494
1813	60.494	1829	61.028
1829	61.028	1844	61.528
1844	61.528	1859	62.029
1859	62.029	1874	62.529
1874	62.529	1889	63.030
1889	63.030	1904	63.530
1904	63.530	1919	64.031
1919	64.031	1934	64.531
1934	64.531	1949	65.032
1949	65.032	1964	65.532
1964	65.532	1979	66.033
1979	66.033	1994	66.533
1994	66.533	2009	67.034
2009	67.034	2024	67.534
2024	67.534	2039	68.035
2039	68.035	2054	68.535
2054	68.535	2069	69.036
2069	69.036	2084	69.536
2084	69.536	2099	70.037
2099	70.037	2114	70.537
2114	70.537	2129	71.038
2129	71.038	2144	71.538
2144	71.538	2159	72.039
2159	72.039	2174	72.539
2174	72.539	2189	73.040
2189	73.040	2204	73.540
2204	73.540	2219	74.041
2219	74.041	2234	74.541
2234	74.541	2249	75.042
2249	75.042	2264	75.542
2264	75.542	2279	76.043
2279	76.043	2294	76.543
2294	76.543	2309	77.044
2309	77.044	2324	77.544
2324	77.544	2339	78.045
2339	78.045	2354	78.545
2354	78.545	2369	79.046
2369	79.046	2384	79.546
2384	79.546	2399	80.047
2399	80.047	2414	80.547
2414	80.547	2429	81.048
2429	81.048	2444	81.548
2444	81.548	2459	82.049
2459	82.049	2474	82.549
2474	82.549	2489	83.050
2489	83.050	2504	83.550
2504	83.550	2519	84.051
2519	84.051	2534	84.551
2534	84.551	2549	85.052
2549	85.052	2567	85.652
2567	85.652	2582	86.153
2582	86.153	2597	86.653
2597	86.653	2612	87.154
2612	87.154	2627	87.654
2627	87.654	2642	88.155
2642	88.155	2657	88.655
2657	88.655	2672	89.156
2672	89.156	2687	89.656
2687	89.656	2702	90.157
2702	90.157	2717	90.657
2717	90.657	2732	91.158
2732	91.158	2747	91.658
2747	91.658	2762	92.159
2762	92.159	2777	92.659
2777	92.659	2792	93.160
2792	93.160	2807	93.660
2807	93.660	2822	94.161
2822	94.161	2837	94.661
2837	94.661	2852	95.162
2852	95.162	2867	95.662
2867	95.662	2882	96.163
2882	96.163	2897	96.663
2897	96.663	2912	97.164
2912	97.164	2927	97.664
2927	97.664	2942	98.165
2942	98.165	2958	98.699
2958	98.699	2973	99.199
2973	99.199	2988	99.700
2988	99.700	3003	100.200
3003	100.200	3018	100.701
3018	100.701	3033	101.201
3033	101.201	3048	101.702
3048	101.702	3063	102.202
3063	102.202	3078	102.703
3078	102.703	3095	103.270
3095	103.270	3113	103.870
3113	103.870	3128	104.371
3128	104.371	3151	105.138
3151	105.138	3244	108.241
3244	108.241	3265	108.942
3265	108.942	3280	109.443
3280	109.443	3299	110.077
3299	110.077	3320	110.777
3320	110.777	3335	111.278
3335	111.278	3350	111.778
3350	111.778	3365	112.279
3365	112.279	3380	112.779
3380	112.779	3395	113.280
3395	113.280	3410	113.780
3410	113.780	3425	114.281
3425	114.281	3440	114.781
3440	114.781	3455	115.282
3455	115.282	3470	115.782
3470	115.782	3485	116.283
3485	116.283	3500	116.783
3500	116.783	3515	117.284
3515	117.284	3530	117.784
3530	117.784	3545	118.285
3545	118.285	3560	118.785
3560	118.785	3576	119.319
3576	119.319	3591	119.820
3591	119.820	3606	120.320
3606	120.320	3621	120.821
3621	120.821	3636	121.321
3636	121.321	3651	121.822
3651	121.822	3666	122.322
3666	122.322	3681	122.823
3681	122.823	3696	123.323
3696	123.323	3711	123.824
3711	123.824	3726	124.324
3726	124.324	3741	124.825
3741	124.825	3756	125.325
3756	125.325	3771	125.826
3771	125.826	3786	126.326
3786	126.326	3801	126.827
3801	126.827	3816	127.327
3816	127.327	3831	127.828
3831	127.828	3846	128.328
3846	128.328	3861	128.829
3861	128.829	3876	129.329
3876	129.329	3891	129.830
3891	129.830	3906	130.330
3906	130.330	3921	130.831
3921	130.831	3936	131.331
3936	131.331	3951	131.832
3951	131.832	3966	132.332
3966	132.332	3981	132.833
3981	132.833	3996	133.333
3996	133.333	4011	133.834
4011	133.834	4026	134.334
4026	134.334	4041	134.835
4041	134.835	4056	135.335
4056	135.335	4071	135.836
4071	135.836	4086	136.336
4086	136.336	4101	136.837
4101	136.837	4116	137.337
4116	137.337	4131	137.838
4131	137.838	4146	138.338
4146	138.338	4161	138.839
4161	138.839	4176	139.339
4176	139.339	4191	139.840
4191	139.840	4206	140.340
4206	140.340	4221	140.841
4221	140.841	4236	141.341
4236	141.341	4251	141.842
4251	141.842	4266	142.342
4266	142.342	4281	142.843
4281	142.843	4296	143.343
4296	143.343	4311	143.844
4311	143.844	4326	144.344
4326	144.344	4341	144.845
4341	144.845	4356	145.345
4356	145.345	4371	145.846
4371	145.846	4386	146.346
4386	146.346	4401	146.847
4401	146.847	4416	147.347
4416	147.347	4431	147.848
4431	147.848	4446	148.348
4446	148.348	4461	148.849
4461	148.849	4476	149.349
4476	149.349	4491	149.850
4491	149.850	4506	150.350
4506	150.350	4521	150.851
4521	150.851	4536	151.351
4536	151.351	4551	151.852
4551	151.852	4566	152.352
4566	152.352	4581	152.853
4581	152.853	4596	153.353
4596	153.353	4611	153.854
4611	153.854	4626	154.354
4626	154.354	4641	154.855
4641	154.855	4683	156.256
4683	156.256	4698	156.757
4698	156.757	4713	157.257
4713	157.257	4728	157.758
4728	157.758	4743	158.258
4743	158.258	4758	158.759
4758	158.759	4773	159.259
4773	159.259	4788	159.760
4788	159.760	4803	160.260
4803	160.260	4818	160.761
4818	160.761	4833	161.261
4833	161.261	4848	161.762
4848	161.762	4863	162.262
4863	162.262	4878	162.763
4878	162.763	4893	163.263
4893	163.263	4908	163.764
4908	163.764	4923	164.264
4923	164.264	4938	164.765
4938	164.765	4953	165.265
4953	165.265	4994	166.633
4994	166.633	5009	167.134
5009	167.134	5024	167.634
5024	167.634	5039	168.135
5039	168.135	5057	168.735
5057	168.735	5072	169.236
5072	169.236	5090	169.836
5090	169.836	5105	170.337
5105	170.337	5120	170.837
5120	170.837	5139	171.471
5139	171.471	5155	172.005
5155	172.005	5171	172.539
5171	172.539	5186	173.040
5186	173.040	5201	173.540
5201	173.540	5216	174.041
5216	174.041	5231	174.541
5231	174.541	5246	175.042
5246	175.042	5265	175.675
5265	175.675	5281	176.209
5281	176.209	5296	176.710
5296	176.710	5311	177.210
5311	177.210	5326	177.711
5326	177.711	5341	178.211
5341	178.211	5356	178.712
5356	178.712	5371	179.212
5371	179.212	5386	179.713
5386	179.713	5401	180.213
5401	180.213	5417	180.747
5417	180.747	5432	181.248
5432	181.248	5447	181.748
5447	181.748	5463	182.282
5463	182.282	5478	182.783
5478	182.783	5494	183.316
5494	183.316	5509	183.817
5509	183.817	5524	184.317
5524	184.317	5539	184.818
5539	184.818	5554	185.318
5554	185.318	5569	185.819
5569	185.819	5584	186.319
5584	186.319	5599	186.820
5599	186.820	5614	187.320
5614	187.320	5629	187.821
5629	187.821	5644	188.321
5644	188.321	5659	188.822
5659	188.822	5674	189.322
5674	189.322	5689	189.823
5689	189.823	5704	190.323
5704	190.323	5719	190.824
5719	190.824	5734	191.324
5734	191.324	5749	191.825
5749	191.825	5764	192.325
5764	192.325	5779	192.826
5779	192.826	5794	193.326
5794	193.326	5809	193.827
5809	193.827	5824	194.327
5824	194.327	5839	194.828
5839	194.828	5854	195.328
5854	195.328	5869	195.829
5869	195.829	5884	196.329
5884	196.329	5899	196.830
5899	196.830	5914	197.330
5914	197.330	5929	197.831
5929	197.831	5944	198.331
5944	198.331	5959	198.832
5959	198.832	5974	199.332
5974	199.332	5989	199.833
5989	199.833	6004	200.333
6004	200.333	6019	200.834
6019	200.834	6034	201.334
6034	201.334	6049	201.835
6049	201.835	6064	202.335
6064	202.335	6079	202.836
6079	202.836	6094	203.336
6094	203.336	6109	203.837
6109	203.837	6124	204.337
6124	204.337	6139	204.838
6139	204.838	6154	205.338
6154	205.338	6169	205.839
6169	205.839	6184	206.339
6184	206.339	6199	206.840
6199	206.840	6214	207.340
6214	207.340	6229	207.841
6229	207.841	6244	208.341
6244	208.341	6259	208.842
6259	208.842	6274	209.342
6274	209.342	6289	209.843
6289	209.843	6304	210.343
6304	210.343	6320	210.877
6320	210.877	6336	211.411
6336	211.411	6351	211.912
6351	211.912	6366	212.412
6366	212.412	6381	212.913
6381	212.913	6396	213.413
6396	213.413	6411	213.914
6411	213.914	6426	214.414
6426	214.414	6441	214.915
6441	214.915	6456	215.415
6456	215.415	6471	215.916
6471	215.916	6486	216.416
6486	216.416	6501	216.917
6501	216.917	6516	217.417
6516	217.417	6531	217.918
6531	217.918	6546	218.418
6546	218.418	6561	218.919
6561	218.919	6576	219.419
6576	219.419	6591	219.920
6591	219.920	6606	220.420
6606	220.420	6621	220.921
6621	220.921	6636	221.421
6636	221.421	6651	221.922
6651	221.922	6666	222.422
6666	222.422	6681	222.923
6681	222.923	6696	223.423
